group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
4;SSLL;VMOVDQA,VMOVDQA,VPADDD,VMOVDQA,;32,48,48,32,;0x23d5,0x24ab,0x24b6,0x24fd,;Not Analyzed;0;Success;64;32;32;32;0;1;
1;S;VMOVDQU,;0,;0x261f,;Success;16;Success;16;16;0;16;16;1;
14;LLLLLLLLLLLLLL;VPCMPGTD,VPCMPGTD,VPBLENDVB,VPCMPGTD,VPBLENDVB,VPAND,VPBLENDVB,VPAND,VPAND,VPCMPGTD,VPBLENDVB,VPAND,VPAND,VPAND,;11203,11185,11191,11162,11168,11112,11146,11090,11082,11106,11112,11056,11059,11046,;0x2585,0x2597,0x259f,0x25ae,0x25b6,0x25c0,0x25cc,0x25d6,0x25de,0x25e6,0x25ee,0x25f8,0x2605,0x2612,;RIP based value;0;Success;224;147;77;173;0;1;
8;LLLLLLLL;VMOVDQU,VMOVDQU,VMOVDQU,VMOVDQU,VMOVDQU,VMOVDQU,VMOVDQU,VMOVDQU,;0,0,0,0,0,0,0,0,;0x235d,0x2369,0x2379,0x23fa,0x240f,0x2457,0x2463,0x2488,;Success;16;Success;128;16;112;16;16;8;
1;L;VMOVDQU,;0,;0x2363,;Success;16;Success;16;16;0;16;16;1;
