function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
-1;kernel;unknown_kernel_region;;77.81;4.73;;;;;;"0,0,0,0,95.408321563153,4.5916784368466,0,0,0,0";
8;sobel;main._omp_fn.0;sobel.c:21-330,rdtsc.h:9-11,stdio2.h:100-100;22.16;1.35;;;;;;"100,0,0,0,0,0,0,0,0,0";
589;libc-2.31.so;__libc_free;;0.02;0;;;;;;"0,0,0,0,0,0,0,0,100,0";
308;libc-2.31.so;vprintf;;0.02;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
