function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
8;sobel;main._omp_fn.0;sobel.c:21-330,rdtsc.h:9-11,stdio2.h:100-100;86.87;1.31;;;;;;"100,0,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;12;0.18;;;;;;"0,0,0,0,99.447513392912,0.55248660708837,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;1.06;0.02;;;;;;"0,0,100,0,0,0,0,0,0,0";
308;libc-2.31.so;vprintf;;0.07;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
