function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
8;sobel;main._omp_fn.0;sobel.c:21-330,rdtsc.h:9-11,stdio2.h:100-100;87.81;1.33;;;;;;"100,0,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;11.46;0.17;;;;;;"0,0,0,0,99.42196491667,0.57803508332987,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;0.73;0.01;;;;;;"0,0,100,0,0,0,0,0,0,0";
