Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;46.95;52.29;0;82177.38;0.06;0;0;0;0.02;43.66;0;0.68;
knl07;_ALL;_ALL;46.95;52.29;0;82177.38;0.06;0;0;0;0.02;43.66;0;0.68;
knl07;386930;_ALL;46.95;52.29;0;82177.38;0.06;0;0;0;0.02;43.66;0;0.68;
knl07;386930;387221;14.33;85.5;0;12575.95;0.13;0.02;0;0.01;0.02;12.58;0;0;
knl07;386930;386930;74.13;24.56;0;43660.47;0.02;0;0;0;0.01;43.66;0;1.28;
knl07;386930;387223;20.04;79.85;0;13494.89;0.06;0;0;0.01;0.04;13.49;0;0;
knl07;386930;387222;13.74;86.1;0;12446.07;0.12;0;0;0;0.04;12.45;0;0;
