group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;S;MOV,;0,;0x3b1d,;Not mono block loop;0;Success;1;1;0;1;0;1;
8;LLLLLLLL;MOVZX,MOVZX,MOVZX,MOVZX,MOVZX,MOVZX,MOVZX,MOVZX,;2,0,3,6,5,1,8,7,;0x3ab0,0x3ab5,0x3aba,0x3abf,0x3ac4,0x3ad4,0x3ad9,0x3af3,;Not mono block loop;0;Success;8;8;0;9;0;1;
1;S;MOV,;-1,;0x3b57,;Not mono block loop;0;Success;1;1;0;1;0;1;
