function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
8;sobel;main._omp_fn.0;sobel.c:21-334,rdtsc.h:9-11,stdio2.h:100-100;79.85;10.77;;;;;;"100,0,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;20.02;2.7;;;;;;"0,0,0.037009647566912,0,99.962990352433,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;0.04;0;;;;;;"0,0,100,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;0.03;0;;;;;;"0,0,0,0,100,0,0,0,0,0";
308;libc-2.31.so;vprintf;;0.03;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
369;libc-2.31.so;_IO_padn;;0.01;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
550;libc-2.31.so;__libc_alloca_cutoff;;0.01;0;;;;;;"0,0,0,0,0,0,0,0,100,0";
255;libgomp.so.1.0.0;omp_test_nest_lock;;0.01;0;;;;;;"0,0,100,0,0,0,0,0,0,0";
114;libgomp.so.1.0.0;GOMP_critical_end;;0.01;0;;;;;;"0,0,100,0,0,0,0,0,0,0";
