group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
172;SSSSSSSSSSSSSSSSSSSSSSSSSSLSSLLSLLLSSLSLSSSLLLLLLSSLLLLSLSLSLLLSLSLSLSSLLLSLSLSLLLSLSLLSLLSLSLSLSLLLSLLSSLLSLLSLLSLLSLLSLLSLLLLSLSLLSLLSLSLLSLLSSLLLLSLSLLSLLSLSLSLLLLLLLLLL;VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVHPS,VMOVHPS,VMOVHPS,VMOVHPS,VMOVHPS,VCVTPS2PD,VMOVHPS,VMOVAPS,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VCVTPS2PD,VCVTPS2PD,VCVTPS2PD,VMOVHPS,VMOVHPS,VCVTPS2PD,VMOVHPS,VCVTPS2PD,VMOVHPS,VMOVHPS,VMOVHPS,VCVTPS2PD,VCVTPS2PD,VCVTPS2PD,VCVTPS2PD,VCVTPS2PD,VMOVAPS,VMOVHPS,VMOVHPS,VCVTPS2PD,VCVTPS2PD,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VMOVAPS,VMOVHPS,VCVTPS2PD,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VMOVAPS,VMOVHPS,VMOVHPS,VCVTPS2PD,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VCVTPS2PD,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VMOVAPS,VCVTPS2PD,VMOVHPS,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VMOVAPS,VMOVHPS,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VMOVAPD,VCVTPS2PD,VMOVAPS,VMOVHPS,VMOVAPD,VCVTPS2PD,VMOVAPS,VMOVHPS,VMOVAPS,VCVTPS2PD,VMOVHPS,VMOVAPS,VCVTPS2PD,VMOVHPS,VMOVAPS,VCVTPS2PD,VMOVHPS,VMOVAPS,VCVTPS2PD,VMOVHPS,VMOVAPS,VCVTPS2PD,VMOVHPS,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VCVTPS2PD,VMOVAPD,VMOVAPD,VCVTPS2PD,VMOVAPD,VMOVAPD,VMOVAPS,VMOVHPS,VCVTPS2PD,VMOVAPD,VMOVAPD,VCVTPS2PD,VMOVAPD,VMOVAPD,VMOVAPS,VMOVHPS,VMOVAPD,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VCVTPS2PD,VMOVAPD,VMOVAPD,VCVTPS2PD,VMOVAPD,VMOVAPD,VMOVAPS,VMOVHPS,VCVTPS2PD,VMOVAPD,VMOVAPD,VMOVAPD,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,;192,320,336,352,368,384,400,208,224,240,256,272,0,16,32,48,64,80,128,144,160,416,432,448,464,480,432,496,176,416,464,304,448,496,480,544,528,528,512,512,560,576,592,544,560,592,576,0,0,624,608,608,624,128,16,0,16,640,128,656,656,640,32,16,144,128,32,672,144,720,688,688,672,48,32,720,144,48,704,704,160,64,48,64,736,160,736,752,752,80,64,176,160,80,768,176,784,784,768,304,80,192,192,800,176,800,320,816,336,816,832,352,832,848,368,848,864,384,864,880,400,880,896,896,208,0,208,912,912,0,16,224,16,128,224,928,928,128,32,240,32,144,240,944,144,944,256,48,256,960,960,48,64,272,64,160,272,976,976,160,80,80,176,0,16,32,128,144,80,48,64,160,;0x16a9,0x16c6,0x16e0,0x16f9,0x171f,0x173e,0x1757,0x176a,0x177e,0x179a,0x17b2,0x17ca,0x182e,0x1849,0x185e,0x188b,0x18ae,0x18be,0x192d,0x1945,0x1965,0x1973,0x197c,0x1989,0x1992,0x199b,0x19b1,0x19ba,0x19c3,0x19d1,0x19e7,0x19f0,0x1a0a,0x1a3a,0x1a4c,0x1a95,0x1a9e,0x1aa7,0x1ab0,0x1ab9,0x1ac2,0x1acb,0x1ad4,0x1aeb,0x1b01,0x1b30,0x1b42,0x1b76,0x1b95,0x1b9a,0x1ba3,0x1bac,0x1bb5,0x1bca,0x1bdc,0x1bf3,0x1bf8,0x1bfe,0x1c07,0x1c10,0x1c19,0x1c22,0x1c3c,0x1c42,0x1c48,0x1c62,0x1c6b,0x1c71,0x1c7a,0x1c83,0x1c8c,0x1c95,0x1c9e,0x1cb8,0x1cbe,0x1cd1,0x1ce3,0x1cec,0x1cf2,0x1cfb,0x1d10,0x1d22,0x1d39,0x1d3f,0x1d45,0x1d4e,0x1d57,0x1d60,0x1d69,0x1d83,0x1d89,0x1d8f,0x1da9,0x1db2,0x1db8,0x1dc1,0x1dca,0x1dd3,0x1ddc,0x1df6,0x1dff,0x1e05,0x1e17,0x1e20,0x1e29,0x1e32,0x1e44,0x1e5a,0x1e63,0x1e6c,0x1e75,0x1e90,0x1ea2,0x1eab,0x1ec6,0x1ed8,0x1ee1,0x1eff,0x1f11,0x1f1a,0x1f39,0x1f4b,0x1f54,0x1f7c,0x1f93,0x1fa1,0x1faf,0x1fb8,0x1fc1,0x1fd7,0x1fdc,0x1feb,0x1ff4,0x1ffa,0x200c,0x2015,0x201e,0x2027,0x2030,0x203f,0x2048,0x204e,0x2060,0x2069,0x2072,0x207b,0x208d,0x2096,0x20a5,0x20ae,0x20b7,0x20c5,0x20cb,0x20da,0x20e3,0x20e9,0x20fb,0x2104,0x210d,0x2116,0x211f,0x212e,0x2134,0x21cc,0x21dd,0x21e8,0x21f6,0x21ff,0x221c,0x224e,0x2254,0x2272,;Not Analyzed;0;Success;2048;656;1392;984;0;1;
4;LSSS;VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,;-16,-48,-32,-16,;0x160d,0x21c6,0x226c,0x22ad,;Success;48;Success;64;48;16;48;48;1;
99;LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL;VPSHUFB,VPSHUFB,VPSHUFB,VPSHUFB,VPSHUFB,VPSHUFB,VPSHUFB,VPSHUFB,VPSHUFB,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VMULPD,VFMADD132PD,VFMADD132PD,VMULPD,VMULPD,VFMADD132PD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VMULPD,VFMADD132PD,VFMADD132PD,VMULPD,VMULPD,VFMADD132PD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VMULPD,VFMADD132PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD132PD,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,;15028,15029,15010,14769,14758,14688,14475,14457,14406,14159,14125,14079,14068,14044,14036,14043,14002,13978,13970,13977,13959,13935,13866,13828,13821,13797,13789,13796,13756,13732,13724,13731,13708,13684,13691,13626,13620,13590,13597,13517,13524,13479,13486,13393,13400,13359,13357,13300,13294,13264,13271,13190,13197,13152,13159,13075,13082,13065,13020,12998,12948,12926,12894,12872,12837,12815,12779,12757,12721,12708,12685,12657,12597,12564,12513,12480,12435,12411,12358,12325,12274,12254,12241,12223,12222,12189,12184,12160,12147,12115,12106,12056,12028,12015,12018,11993,11940,11924,11927,;0x1613,0x1622,0x1645,0x1716,0x1731,0x1787,0x183c,0x186e,0x1891,0x19a9,0x19da,0x19f9,0x1a13,0x1a1c,0x1a24,0x1a2c,0x1a55,0x1a5e,0x1a66,0x1a6e,0x1a80,0x1a89,0x1add,0x1af4,0x1b0a,0x1b13,0x1b1b,0x1b23,0x1b4b,0x1b54,0x1b5c,0x1b64,0x1b7b,0x1b84,0x1b8c,0x1bbe,0x1bd3,0x1be2,0x1bea,0x1c2b,0x1c33,0x1c51,0x1c59,0x1ca7,0x1caf,0x1cc9,0x1cda,0x1d04,0x1d19,0x1d28,0x1d30,0x1d72,0x1d7a,0x1d98,0x1da0,0x1de5,0x1ded,0x1e0e,0x1e3b,0x1e51,0x1e83,0x1e99,0x1eb9,0x1ecf,0x1ef2,0x1f08,0x1f2c,0x1f42,0x1f66,0x1f73,0x1f8a,0x1fa6,0x1fe2,0x2003,0x2036,0x2057,0x2084,0x209c,0x20d1,0x20f2,0x2125,0x214a,0x2157,0x2169,0x217a,0x218b,0x21a0,0x21a8,0x21b5,0x21d5,0x21ee,0x2210,0x222c,0x2239,0x2246,0x225f,0x2284,0x2294,0x22a1,;RIP based value;0;Success;1584;1251;333;3121;0;1;
2;LL;VMOVDQA,VMOVDQA,;0,16,;0x15fe,0x1603,;Success;48;Success;32;32;0;32;0;2;
