group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
4;SSLL;VMOVDQA,VMOVDQA,VPADDD,VMOVDQA,;48,64,64,48,;0x23ae,0x2483,0x248e,0x24d5,;Not Analyzed;0;Success;64;32;32;32;0;1;
8;LLLLLLLL;VMOVDQU,VMOVDQU,VMOVDQU,VMOVDQU,VMOVDQU,VMOVDQU,VMOVDQU,VMOVDQU,;0,0,0,0,0,0,0,0,;0x2335,0x2340,0x2352,0x23d3,0x23e8,0x2430,0x243c,0x2460,;Success;16;Success;128;16;112;16;16;8;
1;S;VMOVDQA,;0,;0x25f7,;Success;16;Success;16;16;0;16;16;1;
1;L;VMOVDQA,;0,;0x233b,;Success;16;Success;16;16;0;16;16;1;
14;LLLLLLLLLLLLLL;VPCMPGTD,VPCMPGTD,VPBLENDVB,VPCMPGTD,VPBLENDVB,VPAND,VPBLENDVB,VPAND,VPAND,VPCMPGTD,VPBLENDVB,VPAND,VPAND,VPAND,;11243,11225,11231,11202,11208,11152,11186,11130,11122,11146,11152,11096,11099,11086,;0x255d,0x256f,0x2577,0x2586,0x258e,0x2598,0x25a4,0x25ae,0x25b6,0x25be,0x25c6,0x25d0,0x25dd,0x25ea,;RIP based value;0;Success;224;147;77;173;0;1;
