function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
-1;kernel;unknown_kernel_region;;86.65;4.39;;;;;;"0,0,0.022789484134934,0,95.031892458584,4.9453180572807,0,0,0,0";
8;sobel;main._omp_fn.0;sobel.c:21-334,rdtsc.h:9-11,stdio2.h:100-100;13.23;0.67;;;;;;"100,0,0,0,0,0,0,0,0,0";
255;libgomp.so.1.0.0;omp_test_nest_lock;;0.04;0;;;;;;"0,0,100,0,0,0,0,0,0,0";
509;libc-2.31.so;_IO_link_in;;0.02;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;0.02;0;;;;;;"0,0,100,0,0,0,0,0,0,0";
16;ld-2.31.so;_dl_allocate_tls;;0.02;0;;;;;;"0,0,0,0,100,0,0,0,0,0";
12;sobel;sort;common.c:7-17;0.02;0;;;;;;"100,0,0,0,0,0,0,0,0,0";
