loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
0;sobel;main._omp_fn.0;8;sobel.c:21-30;Innermost;45.45;0.34;;;;;;
1;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;38.77;0.29;;;;;;
5;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;2.14;0.02;;;;;;
4;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;0.27;0;;;;;;
2;sobel;main._omp_fn.0;8;sobel.c:202-313;InBetween;0.13;0;;;;;;
