loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
0;sobel;main._omp_fn.0;8;sobel.c:21-30;Innermost;45.45;0.36;;;;;;
1;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;39.98;0.32;;;;;;
5;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;0.87;0.01;;;;;;
4;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;0.62;0.01;;;;;;
3;sobel;main._omp_fn.0;8;sobel.c:21-330,rdtsc.h:9-11,stdio2.h:100-100;Outermost;0.12;0;;;;;;
