loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
0;sobel;main._omp_fn.0;8;sobel.c:21-30;Innermost;32.68;1.76;0.34;0.35;0.36;9.570689201355;16;
1;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;29.18;1.58;0.3;0.31;0.33;8.5302457809448;16;
5;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;0.76;0.04;0;0.01;0.01;0.39806121587753;16;
4;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;0.18;0.01;0;0;0;0.17054872214794;14;
2;sobel;main._omp_fn.0;8;sobel.c:202-313;InBetween;0.14;0.01;0;0;0;0.12976670265198;13;
