function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
8;sobel;main._omp_fn.0;sobel.c:21-330,rdtsc.h:9-11,stdio2.h:100-100;87.7;0.66;;;;;;"100,0,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;10.03;0.08;;;;;;"0,0,0,0,98.666667663609,1.3333323363906,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;2.14;0.02;;;;;;"0,0,100,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;0.13;0;;;;;;"0,0,0,0,100,0,0,0,0,0";
