function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
-1;kernel;unknown_kernel_region;;86.36;4.4;;;;;;"0,0,0.022732148013771,0,95.067123881012,4.9101439709746,0,0,0,0";
8;sobel;main._omp_fn.0;sobel.c:21-330,rdtsc.h:9-11,stdio2.h:100-100;13.43;0.68;;;;;;"100,0,0,0,0,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;0.12;0.01;;;;;;"0,0,100,0,0,0,0,0,0,0";
1458;libc-2.31.so;__fprintf_chk;;0.02;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
838;libc-2.31.so;readdir;;0.02;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
22;ld-2.31.so;_dl_exception_free;;0.02;0;;;;;;"0,0,0,0,100,0,0,0,0,0";
12;sobel;sort;common.c:7-17;0.02;0;;;;;;"100,0,0,0,0,0,0,0,0,0";
1;sobel;main;sobel.c:223-399,stdio2.h:100-297;0.02;0;;;;;;"100,0,0,0,0,0,0,0,0,0";
