block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
71;sobel;sobel.c:21-30;45.45;0.34;;;;;;
80;sobel;sobel.c:204-214;42.51;0.32;;;;;;
76;sobel;sobel.c:209-214;0.8;0.01;;;;;;
88;sobel;sobel.c:202-323,rdtsc.h:9-11;0.13;0;;;;;;
94;sobel;sobel.c:204-204;0.13;0;;;;;;
