function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;
12;sobel;sobel_v1;sobel.c:113-143;48.56;2.08;2.08;2.08;2.08;0;0;1;"100,0,0,0,0,0,0,0,0,0";sobel_v1;
1;sobel;main;stdio2.h:105-293,mm_malloc.h:45-54,rdtsc.h:9-11,sobel.c:21-401;25.37;1.09;1.09;1.09;1.09;0;0;1;"100,0,0,0,0,0,0,0,0,0";main;
-1;kernel;copy_user_generic_string;;6.66;0.28;0.28;0.28;0.28;0;0;1;"0,0,0,0,100,0,0,0,0,0";copy_user_generic_string;
-1;kernel;clear_page_rep;;2.1;0.09;0.09;0.09;0.09;0;0;1;"0,0,0,0,100,0,0,0,0,0";clear_page_rep;
-1;kernel;_raw_spin_unlock_irqrestore;;1.64;0.07;0.07;0.07;0.07;0;0;1;"0,0,0,0,91.428571428571,8.5714285714286,0,0,0,0";_raw_spin_unlock_irqrestore;
-1;kernel;_raw_spin_unlock_irq;;1.49;0.06;0.06;0.06;0.06;0;0;1;"0,0,0,0,59.375,40.625,0,0,0,0";_raw_spin_unlock_irq;
-1;kernel;crc32c_pcl_intel_update;;0.68;0.03;0.03;0.03;0.03;0;0;1;"0,0,0,0,100,0,0,0,0,0";crc32c_pcl_intel_update;
-1;kernel;fault_in_readable;;0.42;0.02;0.02;0.02;0.02;0;0;1;"0,0,0,0,100,0,0,0,0,0";fault_in_readable;
-1;kernel;ext4_da_map_blocks.constprop.0;;0.37;0.02;0.02;0.02;0.02;0;0;1;"0,0,0,0,100,0,0,0,0,0";ext4_da_map_blocks.constprop.0;
-1;kernel;_raw_spin_lock;;0.33;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,71.428571428571,28.571428571429,0,0,0,0";_raw_spin_lock;
-1;kernel;free_unref_page_list;;0.33;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,0,100,0,0,0,0";free_unref_page_list;
-1;kernel;rmqueue_pcplist.constprop.0;;0.28;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";rmqueue_pcplist.constprop.0;
-1;kernel;find_lock_entries;;0.28;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,0,100,0,0,0,0";find_lock_entries;
-1;kernel;ext4_invalidate_folio;;0.26;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,0,100,0,0,0,0";ext4_invalidate_folio;
-1;kernel;mod_lruvec_page_state;;0.26;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";mod_lruvec_page_state;
-1;kernel;__rcu_read_lock;;0.26;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";__rcu_read_lock;
-1;kernel;__filemap_add_folio;;0.23;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";__filemap_add_folio;
-1;kernel;mpage_process_page;;0.21;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";mpage_process_page;
-1;kernel;block_invalidate_folio;;0.21;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,0,100,0,0,0,0";block_invalidate_folio;
-1;kernel;find_get_pages_range_tag;;0.21;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";find_get_pages_range_tag;
-1;kernel;xas_load;;0.19;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,87.5,12.5,0,0,0,0";xas_load;
-1;kernel;__es_remove_extent;;0.19;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";__es_remove_extent;
-1;kernel;copy_page_from_iter_atomic;;0.16;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";copy_page_from_iter_atomic;
-1;kernel;crypto_shash_update;;0.16;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";crypto_shash_update;
-1;kernel;ext4_bio_write_page;;0.16;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";ext4_bio_write_page;
-1;kernel;__ext4_get_inode_loc;;0.16;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";__ext4_get_inode_loc;
-1;kernel;charge_memcg;;0.16;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";charge_memcg;
-1;kernel;filemap_get_read_batch;;0.16;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";filemap_get_read_batch;
-1;kernel;ext4_fill_raw_inode;;0.14;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";ext4_fill_raw_inode;
-1;kernel;ext4_block_write_begin;;0.14;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";ext4_block_write_begin;
-1;kernel;mpage_process_page_bufs;;0.14;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";mpage_process_page_bufs;
-1;kernel;mod_objcg_state;;0.14;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";mod_objcg_state;
