Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;14.26;84.61;0;19908.75;0;0;0;0.01;0.06;19.91;0;1.07;
knl07;_ALL;_ALL;14.26;84.61;0;19908.75;0;0;0;0.01;0.06;19.91;0;1.07;
knl07;355775;_ALL;14.26;84.61;0;19908.75;0;0;0;0.01;0.06;19.91;0;1.07;
knl07;355775;355775;14.26;84.61;0;19908.75;0;0;0;0.01;0.06;19.91;0;1.07;
