Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;43.6;55.21;0;19345.73;0.08;0;0;0.01;0.02;12.95;0;1.1;
knl07;_ALL;_ALL;43.6;55.21;0;19345.73;0.08;0;0;0.01;0.02;12.95;0;1.1;
knl07;389033;_ALL;43.6;55.21;0;19345.73;0.08;0;0;0.01;0.02;12.95;0;1.1;
knl07;389033;389322;16.45;83.31;0;6393.96;0.2;0;0;0;0.02;6.39;0;0.02;
knl07;389033;389033;56.99;41.33;0;12951.77;0.02;0;0;0.01;0.02;12.95;0;1.63;
