
* Info: Selecting the 'perf-low-ppn' engine for node vidal-NBLK-WAX9X

* Info: "ref-cycles" not supported on vidal-NBLK-WAX9X: fallback to "cpu-clock"
* Info: Process launched (host vidal-NBLK-WAX9X, process 17516)                   0;                  360;              5719896;           0.000
                   1;                  360;              5710047;           0.000
                   2;                  360;              5693415;           0.000
                   3;                  360;              5727792;           0.000
                   4;                  360;              5728611;           0.000
                   5;                  360;              5740623;           0.000
                   6;                  360;              5753958;           0.000
                   7;                  360;              5716221;           0.000
                   8;                  360;              5717649;           0.000
                   9;                  360;              5748519;           0.000
                  10;                  360;              5716494;           0.000
                  11;                  360;              5723487;           0.000
                  12;                  360;              5743479;           0.000
                  13;                  360;              5715675;           0.000
                  14;                  360;              5711202;           0.000
                  15;                  360;              5721261;           0.000
                  16;                  360;              5715213;           0.000
                  17;                  360;              5750220;           0.000
                  18;                  360;              5730459;           0.000
                  19;                  360;              5719959;           0.000
                  20;                  360;              5726889;           0.000
                  21;                  360;              5731383;           0.000
                  22;                  360;              5721660;           0.000
                  23;                  360;              5742156;           0.000
                  24;                  360;              5757570;           0.000
                  25;                  360;              5719266;           0.000
                  26;                  360;              5740686;           0.000
                  27;                  360;              5772144;           0.000
                  28;                  360;              5697342;           0.000
                  29;                  360;              5714562;           0.000
                  30;                  360;              5753391;           0.000
                  31;                  360;              5664792;           0.000
                  32;                  360;              5924079;           0.000
                  33;                  360;              5894511;           0.000
                  34;                  360;              5718300;           0.000
                  35;                  360;              5718342;           0.000
                  36;                  360;              5744088;           0.000
                  37;                  360;              5732559;           0.000
                  38;                  360;              5720652;           0.000
                  39;                  360;              5745894;           0.000
                  40;                  360;              5710509;           0.000
                  41;                  360;              5715150;           0.000
                  42;                  360;              5718636;           0.000
                  43;                  360;              5740875;           0.000
                  44;                  360;              5730165;           0.000
                  45;                  360;              5737158;           0.000
                  46;                  360;              5715255;           0.000
                  47;                  360;              5708430;           0.000
                  48;                  360;              5725566;           0.000
                  49;                  360;              5732034;           0.000
                  50;                  360;              5748792;           0.000
                  51;                  360;              5761581;           0.000
                  52;                  360;              5729976;           0.000
                  53;                  360;              5729388;           0.000
                  54;                  360;              5717271;           0.000
                  55;                  360;              5735835;           0.000
                  56;                  360;              5748960;           0.000
                  57;                  360;              5713785;           0.000
                  58;                  360;              5759124;           0.000
                  59;                  360;              5715717;           0.000
                  60;                  360;              5733315;           0.000
                  61;                  360;              5736087;           0.000
                  62;                  360;              5732097;           0.000
                  63;                  360;              5756625;           0.000
                  64;                  360;              5726364;           0.000
                  65;                  360;              5827227;           0.000
                  66;                  360;              6210414;           0.000
                  67;                  360;              6193236;           0.000
                  68;                  360;              6219843;           0.000
                  69;                  360;              6188616;           0.000
