loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;
1;sobel;main._omp_fn.0;8;sobel.c:22-29;Innermost;54.19;0.36;;;;;;;
2;sobel;main._omp_fn.0;8;sobel.c:207-217;Innermost;36.98;0.25;;;;;;;
4;sobel;main._omp_fn.0;8;sobel.c:203-217;InBetween;0.3;0;;;;;;;
3;sobel;main._omp_fn.0;8;sobel.c:207-217;Innermost;0.15;0;;;;;;;
