group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;S;MOV,;0,;0x3b2d,;Not mono block loop;0;Success;1;1;0;1;0;1;
8;LLLLLLLL;MOVZX,MOVZX,MOVZX,MOVZX,MOVZX,MOVZX,MOVZX,MOVZX,;2,0,3,6,5,1,8,7,;0x3ac0,0x3ac5,0x3aca,0x3acf,0x3ad4,0x3ae4,0x3ae9,0x3b03,;Not mono block loop;0;Success;8;8;0;9;0;1;
1;S;MOV,;-1,;0x3b67,;Not mono block loop;0;Success;1;1;0;1;0;1;
