function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
8;sobel;main._omp_fn.0;sobel.c:21-334,rdtsc.h:9-11,stdio2.h:100-100;84.88;0.37;;;;;;"100,0,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;10.7;0.05;;;;;;"0,0,2.1739139954294,0,97.826086004571,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;3.95;0.02;;;;;;"0,0,100,0,0,0,0,0,0,0";
255;libgomp.so.1.0.0;omp_test_nest_lock;;0.47;0;;;;;;"0,0,100,0,0,0,0,0,0,0";
