function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
8;sobel;main._omp_fn.0;sobel.c:21-330,rdtsc.h:9-11,stdio2.h:100-100;83.7;0.42;;;;;;"100,0,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;12.72;0.06;;;;;;"0,0,0,0,98.437498877289,1.5625011227107,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;3.58;0.02;;;;;;"0,0,100,0,0,0,0,0,0,0";
