function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
8;sobel;main._omp_fn.0;sobel.c:21-330,rdtsc.h:9-11,stdio2.h:100-100;84.41;0.35;;;;;;"100,0,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;11.75;0.05;;;;;;"0,0,2.0408173440308,0,97.959182655969,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;3.6;0.01;;;;;;"0,0,100,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;0.24;0;;;;;;"0,0,0,0,100,0,0,0,0,0";
