group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
2;LL;VMOVDQA,VMOVDQA,;0,16,;0x12a4,0x12a9,;Success;48;Success;32;32;0;32;0;2;
177;SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSLSLLSLLLSLSSLLSLLSLLLSLSLLSSSLSLLSLLSLSLLSSLLSLSLLSSSLLSLSLLSLSLLSSLLSLSLSLLSLLLSSLSLSLLSLLSLLLLSSLSLLLSSLLLLSSSLLLLSSSLLLSLSSLLLSSLLLSLLLLLLLLLLLL;VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVAPS,VMOVHPS,VMOVHPS,VMOVHPS,VMOVHPS,VMOVHPS,VMOVHPS,VMOVHPS,VMOVAPS,VMOVAPS,VCVTPS2PD,VMOVAPS,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VCVTPS2PD,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VCVTPS2PD,VMOVHPS,VMOVHPS,VCVTPS2PD,VMOVAPS,VMOVHPS,VCVTPS2PD,VMOVAPS,VMOVHPS,VCVTPS2PD,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VCVTPS2PD,VMOVAPS,VMOVHPS,VMOVAPD,VMOVAPD,VCVTPS2PD,VMOVHPS,VMOVAPS,VCVTPS2PD,VMOVHPS,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VCVTPS2PD,VMOVAPS,VMOVHPS,VMOVAPD,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VCVTPS2PD,VMOVAPS,VMOVAPD,VMOVHPS,VMOVHPS,VCVTPS2PD,VMOVAPS,VMOVHPS,VCVTPS2PD,VMOVAPD,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VCVTPS2PD,VMOVAPS,VMOVHPS,VMOVAPD,VCVTPS2PD,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VCVTPS2PD,VMOVHPS,VCVTPS2PD,VMOVAPS,VMOVHPS,VCVTPS2PD,VFMADD213PD,VMOVAPS,VMOVAPD,VMOVHPS,VCVTPS2PD,VMOVAPD,VMOVAPS,VMOVHPS,VMOVAPD,VMOVAPS,VMOVHPS,VCVTPS2PD,VMOVAPS,VMOVHPS,VCVTPS2PD,VCVTPS2PD,VFMADD213PD,VFMADD213PD,VMOVAPD,VMOVAPD,VMOVAPS,VMOVHPS,VCVTPS2PD,VFMADD213PD,VMOVAPS,VMOVHPS,VMOVAPD,VCVTPS2PD,VFMADD213PD,VFMADD213PD,VMOVAPS,VMOVHPS,VMOVAPD,VMOVAPD,VCVTPS2PD,VFMADD213PD,VFMADD213PD,VMOVAPS,VMOVHPS,VMOVAPD,VMOVAPD,VCVTPS2PD,VFMADD213PD,VMOVAPS,VMOVAPD,VFMADD213PD,VMOVAPD,VMOVHPS,VCVTPS2PD,VFMADD213PD,VMOVAPS,VMOVHPS,VMOVAPD,VCVTPS2PD,VFMADD213PD,VCVTPD2PS,VMOVAPD,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,VCVTPD2PS,;288,304,320,336,352,368,384,400,416,448,432,80,144,160,176,192,208,240,224,0,16,480,464,512,496,544,528,560,32,48,480,64,464,512,256,496,528,544,272,560,576,608,576,80,592,608,144,624,592,0,624,80,0,640,640,160,656,0,144,656,672,176,672,688,16,688,160,16,704,704,192,720,16,32,720,176,32,736,736,208,32,752,768,768,224,784,752,192,48,784,208,48,800,800,240,816,48,64,816,224,64,832,832,848,848,288,864,864,256,304,64,880,880,240,320,896,272,336,912,896,352,928,912,928,80,0,80,0,368,944,944,144,384,960,144,960,160,16,400,976,160,16,976,176,32,416,992,176,32,992,192,432,192,208,208,1008,1008,48,448,1024,48,1024,224,64,224,240,80,160,0,144,16,176,32,192,208,48,224,;0x133e,0x1365,0x1382,0x138f,0x13ac,0x13c0,0x13dd,0x13f9,0x1423,0x1435,0x145c,0x14b9,0x14c7,0x14da,0x1505,0x1513,0x1524,0x153c,0x1558,0x15c9,0x15e5,0x15f5,0x1602,0x160b,0x1614,0x161d,0x1626,0x162f,0x1638,0x1655,0x1671,0x167a,0x1685,0x1697,0x16a0,0x16ba,0x16e1,0x16f4,0x1730,0x1739,0x1742,0x174b,0x1754,0x1762,0x1768,0x177e,0x178c,0x1795,0x17ab,0x17c5,0x17e1,0x17ea,0x17f0,0x17f5,0x17fe,0x180f,0x1818,0x182b,0x1841,0x184a,0x1853,0x185c,0x1865,0x186e,0x1883,0x18a0,0x18a9,0x18b2,0x18b8,0x18c1,0x18d2,0x18db,0x18ee,0x18f4,0x1907,0x1910,0x1919,0x191f,0x1928,0x1939,0x194c,0x195e,0x1967,0x1970,0x1979,0x1982,0x1990,0x1999,0x19ae,0x19cb,0x19d4,0x19dd,0x19e3,0x19ec,0x19fd,0x1a06,0x1a19,0x1a1f,0x1a32,0x1a3b,0x1a44,0x1a4a,0x1a53,0x1a5c,0x1a72,0x1a89,0x1a92,0x1a9b,0x1aa4,0x1ab8,0x1ac1,0x1acc,0x1ada,0x1ae3,0x1aec,0x1af5,0x1b0c,0x1b1a,0x1b23,0x1b3a,0x1b48,0x1b51,0x1b72,0x1b8d,0x1b96,0x1ba6,0x1bac,0x1bb2,0x1bb7,0x1bc0,0x1bce,0x1bdb,0x1bea,0x1bf3,0x1bfc,0x1c0e,0x1c1b,0x1c29,0x1c30,0x1c39,0x1c42,0x1c4b,0x1c56,0x1c63,0x1c71,0x1c78,0x1c81,0x1c8a,0x1c93,0x1c9e,0x1cab,0x1cba,0x1cc3,0x1cd9,0x1ce3,0x1cec,0x1cf5,0x1d02,0x1d09,0x1d12,0x1d1b,0x1d26,0x1d33,0x1d42,0x1d48,0x1d5b,0x1db5,0x1dbf,0x1dcd,0x1dec,0x1df9,0x1e2f,0x1e5c,0x1e62,0x1e6b,0x1e74,0x1e82,;Not Analyzed;0;Success;2216;704;1512;1032;0;1;
4;LSSS;VMOVDQA,VMOVDQA,VMOVDQA,VMOVDQA,;-16,-48,-32,-16,;0x12b3,0x1de6,0x1e56,0x1ee5,;Success;48;Success;64;48;16;48;48;1;
51;LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL;VPSHUFB,VPSHUFB,VPSHUFB,VPSHUFB,VPSHUFB,VPSHUFB,VPSHUFB,VPSHUFB,VPSHUFB,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VMULPD,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,VPAND,;15886,15887,15878,15601,15557,15565,15547,15258,15250,14991,14927,14896,14888,14838,14830,14809,14727,14677,14655,14638,14577,14532,14465,14447,14382,14334,14279,14242,14166,14148,14083,14035,13971,13248,13231,13213,13212,13179,13158,13130,13092,13070,13078,13036,13039,12953,12936,12923,12926,12892,12895,;0x12b9,0x12c8,0x12e1,0x13e6,0x1402,0x141a,0x142c,0x152d,0x1545,0x1669,0x16a9,0x16c8,0x16d0,0x1702,0x170a,0x171f,0x1771,0x17a3,0x17b9,0x17ca,0x1807,0x1834,0x1877,0x1889,0x18ca,0x18fa,0x1931,0x1956,0x19a2,0x19b4,0x19f5,0x1a25,0x1a65,0x1d68,0x1d79,0x1d8b,0x1d9c,0x1dad,0x1dd2,0x1dde,0x1e04,0x1e1a,0x1e22,0x1e3c,0x1e49,0x1e8f,0x1ea0,0x1ead,0x1eba,0x1ecc,0x1ed9,;RIP based value;0;Success;816;685;131;3011;0;1;
