loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
0;sobel;main._omp_fn.0;8;sobel.c:21-30;Innermost;21.98;5.59;;;;;;
1;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;19.34;4.92;;;;;;
5;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;0.49;0.12;;;;;;
4;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;0.1;0.03;;;;;;
2;sobel;main._omp_fn.0;8;sobel.c:202-313;InBetween;0.07;0.02;;;;;;
3;sobel;main._omp_fn.0;8;sobel.c:21-334,rdtsc.h:9-11,stdio2.h:100-100;Outermost;0;0;;;;;;
9;sobel;sort;12;common.c:9-15;Innermost;0;0;;;;;;
