loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
0;sobel;main._omp_fn.0;8;sobel.c:21-30;Innermost;34.24;5.56;;;;;;
1;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;30.91;5.02;;;;;;
5;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;0.66;0.11;;;;;;
4;sobel;main._omp_fn.0;8;sobel.c:204-214;Innermost;0.22;0.04;;;;;;
2;sobel;main._omp_fn.0;8;sobel.c:202-313;InBetween;0.11;0.02;;;;;;
