function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
-1;kernel;unknown_kernel_region;;72.8;7.19;;;;;;"0,0,0.027832194832296,0,96.868878081367,3.103289723801,0,0,0,0";
8;sobel;main._omp_fn.0;sobel.c:21-334,rdtsc.h:9-11,stdio2.h:100-100;27.08;2.67;;;;;;"100,0,0,0,0,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;0.06;0.01;;;;;;"0,0,100,0,0,0,0,0,0,0";
255;libgomp.so.1.0.0;omp_test_nest_lock;;0.02;0;;;;;;"0,0,100,0,0,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;0.01;0;;;;;;"0,0,0,0,0,0,0,0,0,100";
1859;libc-2.31.so;_dl_addr;;0.01;0;;;;;;"0,0,0,0,100,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;0.01;0;;;;;;"0,0,0,0,100,0,0,0,0,0";
0;sobel;Unknown function;;0.01;0;;;;;;"100,0,0,0,0,0,0,0,0,0";
