function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
-1;kernel;unknown_kernel_region;;66.8;5.36;;;;;;"0,0,0,0,96.009757171193,3.9902428288074,0,0,0,0";
8;sobel;main._omp_fn.0;sobel.c:21-330,rdtsc.h:9-11,stdio2.h:100-100;33.06;2.65;;;;;;"100,0,0,0,0,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;0.07;0.01;;;;;;"0,0,100,0,0,0,0,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.01;0;;;;;;"0,0,0,0,0,0,0,0,100,0";
496;libc-2.31.so;_IO_file_write;;0.01;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
369;libc-2.31.so;_IO_padn;;0.01;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
309;libc-2.31.so;__printf_fp;;0.01;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
308;libc-2.31.so;vprintf;;0.01;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
12;sobel;sort;common.c:7-17;0.01;0;;;;;;"100,0,0,0,0,0,0,0,0,0";
