group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
5;SSSSS;MOV,MOV,MOV,MOV,MOV,;-3,-2,-1,0,0,;0x285c,0x28b5,0x290d,0x2a36,0x295b,;Not mono block loop;0;Success;5;4;1;4;0;1;
8;LLLLLLLL;MOVZX,MOVZX,MOVZX,MOVZX,MOVZX,MOVZX,MOVZX,MOVZX,;5,0,1,6,2,7,8,3,;0x2800,0x2808,0x2837,0x285f,0x2890,0x28b9,0x2911,0x2924,;Not mono block loop;0;Success;8;8;0;9;0;1;
