loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;
7;sobel;main._omp_fn.0;12;sobel.c:21-28;Innermost;40.22;0.98;0.3;0.35;0.38;14.978004455566;0.032402649521828;8;
3;sobel;sobel_v4;11;sobel.c:240-251;Innermost;26.53;0.65;0.2;0.23;0.26;9.8235912322998;0.021326974034309;8;
4;sobel;sobel_v4;11;sobel.c:240-251;Innermost;0.26;0.01;0;0;0;0.19476321339607;0.00088640517788008;8;
5;sobel;sobel_v4;11;sobel.c:240-251;Innermost;0.03;0;0;0;0;0.0053591085597873;0;2;
6;sobel;sobel_v4;11;sobel.c:236-251;Outermost;0.01;0;0;0;0;0;0;1;
10;sobel;sort;13;common.c:9-15;Innermost;0.01;0;0;0;0;0;0;1;
