function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;
12;sobel;main._omp_fn.0;stdio2.h:105-105,rdtsc.h:9-11,sobel.c:21-338;40.22;0.98;0.3;0.35;0.38;14.978004455566;0.032402649521828;8;"100,0,0,0,0,0,0,0,0,0";main._omp_fn.0;
11;sobel;sobel_v4;sobel.c:236-254;26.82;0.66;0.2;0.24;0.26;9.9409379959106;0.020994905382395;8;"100,0,0,0,0,0,0,0,0,0";sobel_v4;
-1;kernel;clear_page_rep;;4.19;0.1;0.01;0.04;0.18;1.6648988723755;0.056250564754009;8;"0,0,0,0,100,0,0,0,0,0";clear_page_rep;
-1;kernel;copy_user_generic_string;;3.87;0.09;0.27;0.27;0.27;0;0;1;"0,0,0,0,100,0,0,0,0,0";copy_user_generic_string;
-1;kernel;_raw_spin_unlock_irqrestore;;2.7;0.07;0;0.02;0.17;2.2603869438171;0.057918045669794;8;"0,0,0,0,95.263158243768,4.736841756232,0,0,0,0";_raw_spin_unlock_irqrestore;
-1;kernel;do_user_addr_fault;;1.83;0.04;0.01;0.02;0.06;0.59439218044281;0.019902888685465;8;"0,0,0,0,100,0,0,0,0,0";do_user_addr_fault;
-1;kernel;rmqueue_pcplist.constprop.0;;1.26;0.03;0;0.01;0.06;0.73578727245331;0.020251542329788;8;"0,0,0,0,100,0,0,0,0,0";rmqueue_pcplist.constprop.0;
-1;kernel;_raw_spin_unlock_irq;;1.18;0.03;0.08;0.08;0.08;0;0;1;"0,0,0,0,71.084336652633,28.915663347367,0,0,0,0";_raw_spin_unlock_irq;
-1;kernel;crc32c_pcl_intel_update;;0.7;0.02;0.05;0.05;0.05;0;0;1;"0,0,0,0,100,0,0,0,0,0";crc32c_pcl_intel_update;
-1;kernel;free_unref_page_list;;0.6;0.01;0.04;0.04;0.04;0;0;1;"0,0,0,0,76.190476190476,23.809523809524,0,0,0,0";free_unref_page_list;
-1;kernel;fault_in_readable;;0.54;0.01;0.04;0.04;0.04;0;0;1;"0,0,0,0,100,0,0,0,0,0";fault_in_readable;
-1;kernel;charge_memcg;;0.43;0.01;0;0;0.02;0.26186090707779;0.0078740073367953;6;"0,0,0,0,100,0,0,0,0,0";charge_memcg;
