Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.1;99.8;0;988;0;0;0;0;0.1;4.94;0;0;
vidal-NBLK-WAX9X;_ALL;_ALL;0.1;99.8;0;988;0;0;0;0;0.1;4.94;0;0;
vidal-NBLK-WAX9X;6968;_ALL;0.1;99.8;0;988;0;0;0;0;0.1;4.94;0;0;
vidal-NBLK-WAX9X;6968;6968;0.1;99.8;0;988;0;0;0;0;0.1;4.94;0;0;
