Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;34.56;64.04;0;16704.71;0.07;0;0;0;0.03;10.76;0;1.29;
knl07;_ALL;_ALL;34.56;64.04;0;16704.71;0.07;0;0;0;0.03;10.76;0;1.29;
knl07;356702;_ALL;34.56;64.04;0;16704.71;0.07;0;0;0;0.03;10.76;0;1.29;
knl07;356702;356991;10.34;89.51;0;5949.01;0.12;0;0;0;0.03;5.95;0;0;
knl07;356702;356702;47.97;49.95;0;10755.7;0.05;0;0;0;0.03;10.76;0;2.01;
