
* Info: Selecting the 'perf-low-ppn' engine for node knl07

* Info: Process launched (host knl07, process 391191)                   0;                 1440;             24638082;           0.000
                   1;                 1440;             25216212;           0.000
                   2;                 1440;             24731294;           0.000
                   3;                 1440;             24779342;           0.000
                   4;                 1440;             24988026;           0.000
                   5;                 1440;             25003636;           0.000
                   6;                 1440;             25109756;           0.000
                   7;                 1440;             25110988;           0.000
                   8;                 1440;             24901674;           0.000
                   9;                 1440;             24968622;           0.000
                  10;                 1440;             25106102;           0.000
                  11;                 1440;             25108916;           0.000
                  12;                 1440;             25131778;           0.000
                  13;                 1440;             25139674;           0.000
                  14;                 1440;             25406724;           0.000
                  15;                 1440;             25436054;           0.000
                  16;                 1440;             25268922;           0.000
                  17;                 1440;             25341134;           0.000
                  18;                 1440;             25501588;           0.000
                  19;                 1440;             25570160;           0.000
                  20;                 1440;             25215106;           0.000
                  21;                 1440;             25228070;           0.000
                  22;                 1440;             25512956;           0.000
                  23;                 1440;             25583908;           0.000
                  24;                 1440;             25054540;           0.000
                  25;                 1440;             25093390;           0.000
                  26;                 1440;             25215358;           0.000
                  27;                 1440;             25370730;           0.000
                  28;                 1440;             24565520;           0.000
                  29;                 1440;             24688846;           0.000
                  30;                 1440;             24689196;           0.000
                  31;                 1440;             25061470;           0.000
                  32;                 1440;             24951570;           0.000
                  33;                 1440;             25137098;           0.000
                  34;                 1440;             25203304;           0.000
                  35;                 1440;             25407802;           0.000
                  36;                 1440;             24587430;           0.000
                  37;                 1440;             24655820;           0.000
                  38;                 1440;             24921260;           0.000
                  39;                 1440;             25458622;           0.000
                  40;                 1440;             24586422;           0.000
                  41;                 1440;             24609004;           0.000
                  42;                 1440;             24988810;           0.000
                  43;                 1440;             25456816;           0.000
                  44;                 1440;             24553214;           0.000
                  45;                 1440;             24658998;           0.000
                  46;                 1440;             25063346;           0.000
                  47;                 1440;             25456592;           0.000
                  48;                 1440;             24836280;           0.000
                  49;                 1440;             25089246;           0.000
                  50;                 1440;             25540298;           0.000
                  51;                 1440;             25778942;           0.000
                  52;                 1440;             24514672;           0.000
                  53;                 1440;             24859184;           0.000
                  54;                 1440;             25294682;           0.000
                  55;                 1440;             25491886;           0.000
                  56;                 1440;             24395770;           0.000
                  57;                 1440;             24854830;           0.000
                  58;                 1440;             25252808;           0.000
                  59;                 1440;             25437398;           0.000
                  60;                 1440;             23952544;           0.000
                  61;                 1440;             24580206;           0.000
                  62;                 1440;             25003468;           0.000
                  63;                 1440;             25089050;           0.000
                  64;                 1440;             23949940;           0.000
                  65;                 1440;             24930304;           0.000
                  66;                 1440;             25244464;           0.000
                  67;                 1440;             25270770;           0.000
                  68;                 1440;             24259242;           0.000
                  69;                 1440;             25332216;           0.000
                  70;                 1440;             25688404;           0.000
                  71;                 1440;             25736830;           0.000
                  72;                 1440;             24009538;           0.000
                  73;                 1440;             25392262;           0.000
                  74;                 1440;             25498046;           0.000
                  75;                 1440;             25885972;           0.000
                  76;                 1440;             23788884;           0.000
                  77;                 1440;             25192062;           0.000
                  78;                 1440;             25280556;           0.000
                  79;                 1440;             25685408;           0.000
                  80;                 1440;             23632224;           0.000
                  81;                 1440;             25236176;           0.000
                  82;                 1440;             25337592;           0.000
                  83;                 1440;             25779488;           0.000
                  84;                 1440;             23354898;           0.000
                  85;                 1440;             25033078;           0.000
                  86;                 1440;             25125380;           0.000
                  87;                 1440;             25607428;           0.000
                  88;                 1440;             22995112;           0.000
                  89;                 1440;             25039126;           0.000
                  90;                 1440;             25100530;           0.000
                  91;                 1440;             25605986;           0.000
                  92;                 1440;             22652980;           0.000
                  93;                 1440;             24934938;           0.000
                  94;                 1440;             24996062;           0.000
                  95;                 1440;             25500916;           0.000
                  96;                 1440;             22143044;           0.000
