function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;
1;sobel;main;stdio2.h:105-293,mm_malloc.h:45-54,rdtsc.h:9-11,sobel.c:21-401;37.32;1.09;;;;;;;"100,0,0,0,0,0,0,0,0,0";main;
11;sobel;sobel_v2;sobel.c:162-180;25.6;0.75;;;;;;;"100,0,0,0,0,0,0,0,0,0";sobel_v2;
-1;kernel;copy_user_generic_string;;9.4;0.27;;;;;;;"0,0,0,0,100,0,0,0,0,0";copy_user_generic_string;
-1;kernel;clear_page_rep;;3.32;0.1;;;;;;;"0,0,0,0,100,0,0,0,0,0";clear_page_rep;
-1;kernel;_raw_spin_unlock_irqrestore;;2.97;0.09;;;;;;;"0,0,0,0,100,0,0,0,0,0";_raw_spin_unlock_irqrestore;
-1;kernel;crc32c_pcl_intel_update;;1.16;0.03;;;;;;;"0,0,0,0,100,0,0,0,0,0";crc32c_pcl_intel_update;
-1;kernel;_raw_spin_unlock_irq;;0.99;0.03;;;;;;;"0,0,0,0,100,0,0,0,0,0";_raw_spin_unlock_irq;
-1;kernel;mod_lruvec_page_state;;0.92;0.03;;;;;;;"0,0,0,0,100,0,0,0,0,0";mod_lruvec_page_state;
-1;kernel;ext4_bio_write_page;;0.65;0.02;;;;;;;"0,0,0,0,100,0,0,0,0,0";ext4_bio_write_page;
-1;kernel;fault_in_readable;;0.62;0.02;;;;;;;"0,0,0,0,100,0,0,0,0,0";fault_in_readable;
-1;kernel;rmqueue_pcplist.constprop.0;;0.51;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";rmqueue_pcplist.constprop.0;
-1;kernel;find_get_pages_range_tag;;0.51;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";find_get_pages_range_tag;
-1;kernel;find_get_pages_range;;0.44;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";find_get_pages_range;
-1;kernel;mpage_process_page_bufs;;0.38;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";mpage_process_page_bufs;
-1;kernel;charge_memcg;;0.38;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";charge_memcg;
-1;kernel;__rcu_read_lock;;0.38;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";__rcu_read_lock;
-1;kernel;memcg_slab_post_alloc_hook;;0.34;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";memcg_slab_post_alloc_hook;
-1;kernel;__filemap_get_folio;;0.34;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";__filemap_get_folio;
-1;kernel;kmem_cache_free;;0.31;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";kmem_cache_free;
-1;kernel;ext4_da_map_blocks.constprop.0;;0.27;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";ext4_da_map_blocks.constprop.0;
-1;kernel;mpage_process_page;;0.27;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";mpage_process_page;
-1;kernel;kmem_cache_alloc;;0.27;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";kmem_cache_alloc;
-1;kernel;__alloc_pages;;0.27;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";__alloc_pages;
-1;kernel;__memset;;0.24;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";__memset;
-1;kernel;xas_load;;0.24;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";xas_load;
-1;kernel;crypto_shash_update;;0.24;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";crypto_shash_update;
-1;kernel;__ext4_get_inode_loc;;0.24;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";__ext4_get_inode_loc;
-1;kernel;ext4_fill_raw_inode;;0.24;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";ext4_fill_raw_inode;
-1;kernel;release_pages;;0.24;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";release_pages;
-1;kernel;__filemap_add_folio;;0.24;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";__filemap_add_folio;
-1;kernel;ext4_inode_csum;;0.21;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";ext4_inode_csum;
-1;kernel;__es_remove_extent;;0.21;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";__es_remove_extent;
-1;kernel;get_obj_cgroup_from_current;;0.21;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";get_obj_cgroup_from_current;
-1;kernel;__folio_start_writeback;;0.21;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";__folio_start_writeback;
-1;kernel;balance_dirty_pages_ratelimited;;0.21;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";balance_dirty_pages_ratelimited;
-1;kernel;folio_unlock;;0.21;0.01;;;;;;;"0,0,0,0,100,0,0,0,0,0";folio_unlock;
-1;kernel;_raw_spin_lock;;0.17;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";_raw_spin_lock;
-1;kernel;__radix_tree_lookup;;0.17;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__radix_tree_lookup;
-1;kernel;percpu_counter_add_batch;;0.17;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";percpu_counter_add_batch;
-1;kernel;copy_page_from_iter_atomic;;0.17;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";copy_page_from_iter_atomic;
-1;kernel;jbd2_journal_stop;;0.17;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";jbd2_journal_stop;
-1;kernel;ext4_dirty_inode;;0.17;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";ext4_dirty_inode;
-1;kernel;ext4_inode_csum_set;;0.17;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";ext4_inode_csum_set;
-1;kernel;ext4_block_write_begin;;0.17;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";ext4_block_write_begin;
-1;kernel;create_empty_buffers;;0.17;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";create_empty_buffers;
-1;kernel;mod_delayed_work_on;;0.17;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";mod_delayed_work_on;
-1;kernel;xas_find_marked;;0.14;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";xas_find_marked;
-1;kernel;errseq_check;;0.14;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";errseq_check;
-1;kernel;jbd2_journal_dirty_metadata;;0.14;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";jbd2_journal_dirty_metadata;
-1;kernel;ext4_da_write_begin;;0.14;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";ext4_da_write_begin;
-1;kernel;mpage_prepare_extent_to_map;;0.14;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";mpage_prepare_extent_to_map;
-1;kernel;__es_insert_extent;;0.14;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__es_insert_extent;
-1;kernel;ext4_es_can_be_merged.isra.0;;0.14;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";ext4_es_can_be_merged.isra.0;
-1;kernel;__ext4_journal_get_write_access;;0.14;0;;;;;;;"0,0,0,0,100,0,0,0,0,0";__ext4_journal_get_write_access;
