function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;cats;label_name;
1;sobel;main;stdio2.h:105-293,mm_malloc.h:45-54,rdtsc.h:9-11,sobel.c:21-398;62.07;1.82;1.82;1.82;1.82;0;0;1;"100,0,0,0,0,0,0,0,0,0";main;
-1;kernel;copy_user_generic_string;;8.91;0.26;0.26;0.26;0.26;0;0;1;"0,0,0,0,100,0,0,0,0,0";copy_user_generic_string;
-1;kernel;_raw_spin_unlock_irq;;2.66;0.08;0.08;0.08;0.08;0;0;1;"0,0,0,0,61.538459566102,38.461540433898,0,0,0,0";_raw_spin_unlock_irq;
-1;kernel;_raw_spin_unlock_irqrestore;;2.46;0.07;0.07;0.07;0.07;0;0;1;"0,0,0,0,84.722222222222,15.277777777778,0,0,0,0";_raw_spin_unlock_irqrestore;
-1;kernel;clear_page_rep;;2.19;0.06;0.06;0.06;0.06;0;0;1;"0,0,0,0,100,0,0,0,0,0";clear_page_rep;
-1;kernel;crc32c_pcl_intel_update;;1.06;0.03;0.03;0.03;0.03;0;0;1;"0,0,0,0,100,0,0,0,0,0";crc32c_pcl_intel_update;
-1;kernel;fault_in_readable;;0.79;0.02;0.02;0.02;0.02;0;0;1;"0,0,0,0,100,0,0,0,0,0";fault_in_readable;
-1;kernel;free_unref_page_list;;0.68;0.02;0.02;0.02;0.02;0;0;1;"0,0,0,0,0,100,0,0,0,0";free_unref_page_list;
-1;kernel;rmqueue_pcplist.constprop.0;;0.51;0.02;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";rmqueue_pcplist.constprop.0;
-1;kernel;ext4_fill_raw_inode;;0.48;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";ext4_fill_raw_inode;
-1;kernel;kmem_cache_alloc;;0.48;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";kmem_cache_alloc;
-1;kernel;__rcu_read_lock;;0.44;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,84.615384615385,15.384615384615,0,0,0,0";__rcu_read_lock;
-1;kernel;block_invalidate_folio;;0.41;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,0,100,0,0,0,0";block_invalidate_folio;
-1;kernel;mod_lruvec_page_state;;0.38;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";mod_lruvec_page_state;
-1;kernel;ext4_invalidate_folio;;0.34;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,0,100,0,0,0,0";ext4_invalidate_folio;
-1;kernel;get_page_from_freelist;;0.34;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";get_page_from_freelist;
-1;kernel;__filemap_add_folio;;0.31;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";__filemap_add_folio;
-1;kernel;_raw_spin_lock;;0.27;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,75,25,0,0,0,0";_raw_spin_lock;
-1;kernel;crypto_shash_update;;0.27;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";crypto_shash_update;
-1;kernel;ext4_da_map_blocks.constprop.0;;0.27;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";ext4_da_map_blocks.constprop.0;
-1;kernel;drop_buffers.constprop.0;;0.27;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,0,100,0,0,0,0";drop_buffers.constprop.0;
-1;kernel;kmem_cache_free;;0.27;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";kmem_cache_free;
-1;kernel;__memset;;0.24;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";__memset;
-1;kernel;ext4_dirty_inode;;0.24;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";ext4_dirty_inode;
-1;kernel;ext4_da_write_end;;0.24;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";ext4_da_write_end;
-1;kernel;ext4_do_update_inode.isra.0;;0.24;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";ext4_do_update_inode.isra.0;
-1;kernel;get_mem_cgroup_from_mm;;0.24;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";get_mem_cgroup_from_mm;
-1;kernel;folio_unlock;;0.24;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,71.428571428571,28.571428571429,0,0,0,0";folio_unlock;
-1;kernel;__rcu_read_unlock;;0.24;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";__rcu_read_unlock;
-1;kernel;__x86_return_thunk;;0.2;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,83.333333333333,16.666666666667,0,0,0,0";__x86_return_thunk;
-1;kernel;__mark_inode_dirty;;0.2;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";__mark_inode_dirty;
-1;kernel;charge_memcg;;0.2;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";charge_memcg;
-1;kernel;consume_obj_stock;;0.2;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";consume_obj_stock;
-1;kernel;__alloc_pages;;0.2;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";__alloc_pages;
-1;kernel;truncate_cleanup_folio;;0.2;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,0,100,0,0,0,0";truncate_cleanup_folio;
-1;kernel;filemap_get_read_batch;;0.2;0.01;0.01;0.01;0.01;0;0;1;"0,0,0,0,100,0,0,0,0,0";filemap_get_read_batch;
-1;kernel;percpu_counter_add_batch;;0.17;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";percpu_counter_add_batch;
-1;kernel;jbd2_journal_grab_journal_head;;0.17;0;0;0;0;0;0;1;"0,0,0,0,0,100,0,0,0,0";jbd2_journal_grab_journal_head;
-1;kernel;start_this_handle;;0.17;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";start_this_handle;
-1;kernel;ext4_da_write_begin;;0.17;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";ext4_da_write_begin;
-1;kernel;mpage_process_page_bufs;;0.17;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";mpage_process_page_bufs;
-1;kernel;mod_objcg_state;;0.17;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";mod_objcg_state;
-1;kernel;consume_stock;;0.17;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";consume_stock;
-1;kernel;memcg_slab_post_alloc_hook;;0.17;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";memcg_slab_post_alloc_hook;
-1;kernel;memcg_slab_free_hook;;0.17;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";memcg_slab_free_hook;
-1;kernel;release_pages;;0.17;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";release_pages;
-1;kernel;filemap_read;;0.17;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";filemap_read;
-1;kernel;scsi_prepare_cmd;;0.14;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";scsi_prepare_cmd;
-1;kernel;copy_page_to_iter;;0.14;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";copy_page_to_iter;
-1;kernel;copy_page_from_iter_atomic;;0.14;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";copy_page_from_iter_atomic;
-1;kernel;__bio_try_merge_page;;0.14;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";__bio_try_merge_page;
-1;kernel;__es_tree_search.isra.0;;0.14;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";__es_tree_search.isra.0;
-1;kernel;generic_write_end;;0.14;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";generic_write_end;
-1;kernel;folio_mapped;;0.14;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";folio_mapped;
-1;kernel;node_dirty_ok;;0.14;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";node_dirty_ok;
-1;kernel;balance_dirty_pages_ratelimited;;0.14;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";balance_dirty_pages_ratelimited;
-1;kernel;folio_wait_stable;;0.14;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";folio_wait_stable;
-1;kernel;generic_perform_write;;0.14;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";generic_perform_write;
-1;kernel;__cond_resched;;0.1;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";__cond_resched;
-1;kernel;xas_load;;0.1;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";xas_load;
-1;kernel;xas_nomem;;0.1;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";xas_nomem;
-1;kernel;rb_next;;0.1;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";rb_next;
-1;kernel;__radix_tree_lookup;;0.1;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";__radix_tree_lookup;
-1;kernel;fault_in_iov_iter_readable;;0.1;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";fault_in_iov_iter_readable;
-1;kernel;jbd2_journal_dirty_metadata;;0.1;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";jbd2_journal_dirty_metadata;
-1;kernel;jbd2_journal_stop;;0.1;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";jbd2_journal_stop;
